category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Yeni tikili,477 000,AZN,2 200 AZN/m²,"Satılır 4 otaqlı yeni tikili 217 m², 28 May m.",Rəşid Behbudov kuçəsi  22,14 / 18,217 m²,var,var,,https://bina.az/items/3646110,4
Yeni tikili,160 000,AZN,1 520 AZN/m²,"Satılır 3 otaqlı yeni tikili 105 m², Neftçilər m.",Naxçıvanski küçəsi,13 / 13,105 m²,var,var,var,https://bina.az/items/3866605,3
Yeni tikili,220 000,AZN,2 060 AZN/m²,"Satılır 3 otaqlı yeni tikili 107 m², 8 Noyabr m.",Çəmənzəminli küçəsi 25,12 / 17,107 m²,var,var,,https://bina.az/items/3582319,3
Köhnə tikili,117 800,AZN,1 810 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², Nəsimi m.",Cavadxan küç.,9 / 9,65 m²,var,var,var,https://bina.az/items/3795483,2
Yeni tikili,460 000,AZN,1 990 AZN/m²,"Satılır 4 otaqlı yeni tikili 231 m², 28 May m.",M.Qasqay küçəsi,4 / 16,231 m²,var,var,,https://bina.az/items/3866606,4
Köhnə tikili,80 000,AZN,2 110 AZN/m²,"Satılır 1 otaqlı köhnə tikili 38 m², Xalqlar Dostluğu m.",Bəhruz Nuriyev küçəsi.,4 / 5,38 m²,var,var,,https://bina.az/items/3866603,1
Yeni tikili,620 000,AZN,3 520 AZN/m²,"Satılır 4 otaqlı yeni tikili 176 m², Nizami m.",Cəfər Cabbarlı küçəsi,6 / 17,176 m²,var,var,,https://bina.az/items/3556384,4
Köhnə tikili,133 800,AZN,1 670 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², 9-cu mikrorayon q.",Mir Cəlal küç.,1 / 9,80 m²,var,yoxdur,var,https://bina.az/items/3800820,3
Yeni tikili,399 500,AZN,4 300 AZN/m²,"Satılır 2 otaqlı yeni tikili 93 m², Nardaran q.",Sea Breeze,4 / 4,93 m²,yoxdur,var,,https://bina.az/items/3643309,2
Yeni tikili,125 000,AZN,1 360 AZN/m²,"Satılır 3 otaqlı yeni tikili 92 m², Bakıxanov q.",Yavər Əliyev küç.,16 / 19,92 m²,var,var,,https://bina.az/items/3866600,3
Yeni tikili,231 000,AZN,2 030 AZN/m²,"Satılır 3 otaqlı yeni tikili 114 m², 8 Noyabr m.",A.Salamzade k. 13,10 / 16,114 m²,var,var,,https://bina.az/items/3866596,3
Yeni tikili,399 500,AZN,3 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Nərimanov r.",Azadlıq prospekti,3 / 16,120 m²,var,var,,https://bina.az/items/3566562,3
Yeni tikili,225 000,AZN,2 810 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Şah İsmayıl Xətai m.",Mayor Sergey Senyuşkin küçəsi,4 / 17,80 m²,yoxdur,var,,https://bina.az/items/3559086,2
Yeni tikili,419 000,AZN,2 260 AZN/m²,"Satılır 4 otaqlı yeni tikili 185 m², 28 May m.",Kazım Kazımzadə küçəsi,5 / 15,185 m²,yoxdur,yoxdur,,https://bina.az/items/3866594,4
Yeni tikili,555 000,AZN,3 590 AZN/m²,"Satılır 3 otaqlı yeni tikili 154.6 m², Nardaran q.",Nardaran qəs,2 / 7,154.6 m²,yoxdur,var,,https://bina.az/items/3741321,3
Yeni tikili,350 000,AZN,1 990 AZN/m²,"Satılır 4 otaqlı yeni tikili 176 m², İnşaatçılar m.",Həsən bəy Zərdabi prospekti.,15 / 20,176 m²,yoxdur,var,,https://bina.az/items/3693007,4
Yeni tikili,210 000,AZN,1 980 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Memar Əcəmi m.",Eldar Babayev küçəsi,3 / 17,106 m²,var,var,,https://bina.az/items/3866592,3
Köhnə tikili,219 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı köhnə tikili 110 m², Nəriman Nərimanov m.",Azadlıq 151,4 / 5,110 m²,var,var,var,https://bina.az/items/3866590,3
Köhnə tikili,86 000,AZN,1 650 AZN/m²,"Satılır 2 otaqlı köhnə tikili 52 m², Həzi Aslanov m.",Nəsrəddin Tusi küçəsi,5 / 5,52 m²,var,var,var,https://bina.az/items/3866589,2
Yeni tikili,82 500,AZN,1 290 AZN/m²,"Satılır 2 otaqlı yeni tikili 64 m², Masazır q.",istiqlaliyyət küçəsi 5,3 / 7,64 m²,var,var,,https://bina.az/items/3866588,2
Yeni tikili,145 000,AZN,1 810 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Elmlər Akademiyası m.",Şərifzadə küçəsi,13 / 17,80 m²,var,var,,https://bina.az/items/3866586,2
Yeni tikili,134 000,AZN,1 510 AZN/m²,"Satılır 3 otaqlı yeni tikili 89 m², 9-cu mikrorayon q.",Adil Məmmədov,1 / 9,89 m²,var,yoxdur,,https://bina.az/items/3866584,3
Yeni tikili,160 000,AZN,1 720 AZN/m²,"Satılır 3 otaqlı yeni tikili 93 m², Həzi Aslanov m.",X.Məmmədov küçəsi,17 / 17,93 m²,yoxdur,var,,https://bina.az/items/3822642,3
Yeni tikili,183 000,AZN,1 910 AZN/m²,"Satılır 2 otaqlı yeni tikili 96 m², Memar Əcəmi m.",20 Yanvar küç,6 / 14,96 m²,var,var,,https://bina.az/items/3570192,2
Yeni tikili,119 000,AZN,1 980 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Həzi Aslanov m.",M.Hadi küçəsi,17 / 19,60 m²,var,var,,https://bina.az/items/3756208,2
Yeni tikili,239 500,AZN,1 900 AZN/m²,"Satılır 3 otaqlı yeni tikili 126 m², Həzi Aslanov m.",Gəncə prospekti,14 / 19,126 m²,var,yoxdur,var,https://bina.az/items/3866577,3
Köhnə tikili,149 500,AZN,1 760 AZN/m²,"Satılır 3 otaqlı köhnə tikili 85 m², Xalqlar Dostluğu m.",Bəhruz Nuriyev küçəsi 2,5 / 9,85 m²,var,var,var,https://bina.az/items/3793306,3
Yeni tikili,330 000,AZN,2 540 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Gənclik m.",Köroğlu Rəhimov küçəsi,12 / 16,130 m²,var,var,var,https://bina.az/items/3866575,3
Yeni tikili,330 000,AZN,2 540 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Gənclik m.",Koroğlu Rəhimov küç.,13 / 15,130 m²,var,var,var,https://bina.az/items/3866570,3
Köhnə tikili,55 000,AZN,1 570 AZN/m²,"Satılır 1 otaqlı köhnə tikili 35 m², Nizami m.",Mirzə Fətəli Axundov küç.,1 / 1,35 m²,var,var,,https://bina.az/items/3866548,1
Yeni tikili,330 000,AZN,1 800 AZN/m²,"Satılır 4 otaqlı yeni tikili 183 m², Gənclik m.",C.Hacıbəyli küçəsi,2 / 16,183 m²,var,var,var,https://bina.az/items/3866565,4
Yeni tikili,190 000,AZN,1 730 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Xalqlar Dostluğu m.",Seyid Əzim Şirvani küç.,2 / 13,110 m²,var,var,,https://bina.az/items/3866566,3
Yeni tikili,295 000,AZN,2 140 AZN/m²,"Satılır 3 otaqlı yeni tikili 138 m², 8 Noyabr m.",Həsən Əliyev küç,11 / 15,138 m²,var,var,,https://bina.az/items/3866560,3
Yeni tikili,425 000,AZN,1 980 AZN/m²,"Satılır 4 otaqlı yeni tikili 215 m², Nizami m.",Naxçıvani küç,15 / 21,215 m²,var,var,,https://bina.az/items/3743316,4
Yeni tikili,135 000,AZN,2 550 AZN/m²,"Satılır 2 otaqlı yeni tikili 53 m², 20 Yanvar m.",Həsən bəy Zərdabi pr.,15 / 19,53 m²,var,var,,https://bina.az/items/3769747,2
Yeni tikili,310 000,AZN,1 440 AZN/m²,"Satılır 4 otaqlı yeni tikili 215 m², Azadlıq Prospekti m.",Məsud Davudoğlu küçəsi,14 / 19,215 m²,yoxdur,yoxdur,,https://bina.az/items/3719624,4
Yeni tikili,335 000,AZN,2 450 AZN/m²,"Satılır 3 otaqlı yeni tikili 137 m², Şah İsmayıl Xətai m.",Ayaz İsmayılov 8,8 / 16,137 m²,var,,,https://bina.az/items/3795707,3
Yeni tikili,167 000,AZN,2 570 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², Qara Qarayev m.",Əlif Hacıyev küçəsi,10 / 17,65 m²,yoxdur,var,,https://bina.az/items/3803379,2
Köhnə tikili,185 000,AZN,2 570 AZN/m²,"Satılır 3 otaqlı köhnə tikili 72 m², 20 Yanvar m.",Moskva prospekti.,8 / 9,72 m²,var,var,var,https://bina.az/items/3845056,3
Yeni tikili,240 000,AZN,2 090 AZN/m²,"Satılır 3 otaqlı yeni tikili 115 m², Dərnəgül m.",Əcəmi Naxçıvani küçəsi.,15 / 18,115 m²,var,var,var,https://bina.az/items/3866542,3
Yeni tikili,152 000,AZN,2 240 AZN/m²,"Satılır 2 otaqlı yeni tikili 68 m², Memar Əcəmi m.",Asif Məhərrəmov küç.,12 / 16,68 m²,yoxdur,var,,https://bina.az/items/3866540,2
Yeni tikili,268 000,AZN,1 910 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Gənclik m.",Ə.Dəmirçizadə küçəsi,14 / 17,140 m²,var,yoxdur,var,https://bina.az/items/3803387,3
Yeni tikili,295 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 123 m², Həzi Aslanov q.",8 Noyabr pr.,8 / 22,123 m²,yoxdur,,,https://bina.az/items/3866532,3
Köhnə tikili,65 000,AZN,1 630 AZN/m²,"Satılır 2 otaqlı köhnə tikili 40 m², Nizami m.",Mirzə Fətəli Axundov küç,1 / 1,40 m²,var,var,,https://bina.az/items/3866522,2
Yeni tikili,279 050,AZN,2 500 AZN/m²,"Satılır 2 otaqlı yeni tikili 111.6 m², Yasamal q.",Ələsgər Ələkbərov küçəsi,6 / 16,111.6 m²,yoxdur,yoxdur,,https://bina.az/items/3853333,2
Köhnə tikili,120 000,AZN,2 110 AZN/m²,"Satılır 2 otaqlı köhnə tikili 57 m², Memar Əcəmi m.",Mir Cəlal küç,3 / 5,57 m²,var,var,,https://bina.az/items/3866535,2
Yeni tikili,205 000,AZN,2 050 AZN/m²,"Satılır 2 otaqlı yeni tikili 100 m², İnşaatçılar m.",Həsən bəy Zərdabi pr.,10 / 16,100 m²,var,var,,https://bina.az/items/3866530,2
Köhnə tikili,150 000,AZN,2 500 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Nəriman Nərimanov m.",Arif Heydərov küç.,5 / 5,60 m²,var,var,,https://bina.az/items/3707737,2
Yeni tikili,114 000,AZN,2 530 AZN/m²,"Satılır 2 otaqlı yeni tikili 45 m², Yasamal r.",Müstəqillik küç.,5 / 12,45 m²,var,var,var,https://bina.az/items/3866526,2
Yeni tikili,61 000,AZN,1 110 AZN/m²,"Satılır 2 otaqlı yeni tikili 55 m², Masazır q.",Əliağa Vahid küçəsi,4 / 5,55 m²,var,var,var,https://bina.az/items/3756566,2
Yeni tikili,131 000,AZN,1 830 AZN/m²,"Satılır 1 otaqlı yeni tikili 71.5 m², Binəqədi r.",Əcəmi Naxçıvanski küçəsi,3 / 17,71.5 m²,yoxdur,yoxdur,,https://bina.az/items/3778318,1
Yeni tikili,300 000,AZN,1 760 AZN/m²,"Satılır 4 otaqlı yeni tikili 170 m², Badamdar q.",Badamdar şossesi,2 / 4,170 m²,var,var,var,https://bina.az/items/3324776,4
Yeni tikili,80 000,AZN,2 660 AZN/m²,"Satılır 1 otaqlı yeni tikili 30.1 m², 20 Yanvar m.",Həsən Bəy Zərdabi prospekti,17 / 17,30.1 m²,var,var,,https://bina.az/items/3797219,1
Köhnə tikili,83 000,AZN,1 660 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Bayıl q.",Aydın Məmmədov,1 / 7,50 m²,var,var,var,https://bina.az/items/3866513,2
Köhnə tikili,132 000,AZN,1 650 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Xətai r.",General Əliağa Şıxlinski küç.,9 / 9,80 m²,var,var,,https://bina.az/items/3866517,3
Yeni tikili,112 000,AZN,1 930 AZN/m²,"Satılır 2 otaqlı yeni tikili 58 m², Yeni Yasamal q.",Məhəmməd Xiyabani küçəsi,14 / 16,58 m²,yoxdur,var,,https://bina.az/items/3866519,2
Köhnə tikili,93 000,AZN,2 660 AZN/m²,"Satılır 2 otaqlı köhnə tikili 35 m², Nəsimi r.",ул Зия буньядова 14,4 / 5,35 m²,var,var,,https://bina.az/items/3866515,2
Yeni tikili,101 840,AZN,1 520 AZN/m²,"Satılır 2 otaqlı yeni tikili 67 m², Həzi Aslanov q.",Nobel prospekti,3 / 12,67 m²,yoxdur,yoxdur,,https://bina.az/items/3759492,2
Yeni tikili,148 000,AZN,2 350 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Qara Qarayev m.",Bəkir Çobanzadə küç.,10 / 16,63 m²,yoxdur,var,,https://bina.az/items/3859095,2
Yeni tikili,110 000,AZN,1 340 AZN/m²,"Satılır 3 otaqlı yeni tikili 82 m², Bakıxanov q.",Yavər Əliyev küç.,13 / 19,82 m²,var,var,var,https://bina.az/items/3866514,3
Yeni tikili,105 000,AZN,1 750 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Həzi Aslanov m.",Xudu Məmmədov küçəsi,12 / 18,60 m²,var,var,var,https://bina.az/items/3850490,2
Yeni tikili,155 000,AZN,2 420 AZN/m²,"Satılır 3 otaqlı yeni tikili 64 m², Memar Əcəmi m.",Hüseyn Seyidzadə küç.,13 / 15,64 m²,yoxdur,var,,https://bina.az/items/3866511,3
Yeni tikili,150 000,AZN,2 380 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Nizami r.",Qara Qarayev prospekti,10 / 16,63 m²,yoxdur,var,,https://bina.az/items/3866512,2
Yeni tikili,330 000,AZN,2 640 AZN/m²,"Satılır 3 otaqlı yeni tikili 125 m², Nərimanov r.",Qarabağ küçəsi,8 / 9,125 m²,var,var,,https://bina.az/items/3448223,3
Yeni tikili,185 000,AZN,2 060 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Qara Qarayev m.",Şirin Mirzəyev küç.,14 / 16,90 m²,yoxdur,var,,https://bina.az/items/3866508,2
Yeni tikili,330 000,AZN,2 560 AZN/m²,"Satılır 3 otaqlı yeni tikili 129 m², Gənclik m.",Koroğlu Rəhimov küçəsi,12 / 16,129 m²,var,var,,https://bina.az/items/3866506,3
Yeni tikili,163 000,AZN,1 790 AZN/m²,"Satılır 3 otaqlı yeni tikili 91 m², Yasamal q.",Moskva Prospekti,22 / 23,91 m²,yoxdur,var,,https://bina.az/items/3815421,3
Köhnə tikili,121 000,AZN,1 130 AZN/m²,"Satılır 4 otaqlı köhnə tikili 106.7 m², Qaraçuxur q.",Yusif Eyvazov küç. 1,9 / 9,106.7 m²,var,var,var,https://bina.az/items/3856854,4
Yeni tikili,129 983,AZN,1 640 AZN/m²,"Satılır 2 otaqlı yeni tikili 79.5 m², 7-ci mikrorayon q.",Abay Kunanbayev küçəsi 78P,10 / 17,79.5 m²,var,yoxdur,var,https://bina.az/items/3738017,2
Yeni tikili,220 000,AZN,2 140 AZN/m²,"Satılır 3 otaqlı yeni tikili 103 m², İnşaatçılar m.",Əsəd Əhmədov küçəsi.,14 / 15,103 m²,var,var,var,https://bina.az/items/3633655,3
Köhnə tikili,175 000,AZN,1 800 AZN/m²,"Satılır 4 otaqlı köhnə tikili 97 m², İnşaatçılar m.","Əhməd Cavad küçəsi, ev 98, mənzil 27",5 / 9,97 m²,var,var,,https://bina.az/items/3866504,4
Yeni tikili,314 000,AZN,2 800 AZN/m²,"Satılır 3 otaqlı yeni tikili 112 m², Nəriman Nərimanov m.",Əliyar Əliyev 20 küç,12 / 17,112 m²,yoxdur,var,,https://bina.az/items/3809019,3
Yeni tikili,650 000,AZN,3 250 AZN/m²,"Satılır 4 otaqlı yeni tikili 200 m², Nizami m.",Səməd Vurğun küçəsi 14,4 / 14,200 m²,var,var,,https://bina.az/items/3866496,4
Yeni tikili,255 000,AZN,2 220 AZN/m²,"Satılır 3 otaqlı yeni tikili 115 m², Nizami m.",Sübhi Salayev küç.,9 / 16,115 m²,var,var,var,https://bina.az/items/3866497,3
Yeni tikili,299 000,AZN,3 150 AZN/m²,"Satılır 3 otaqlı yeni tikili 95 m², 28 May m.",ул.Д.Алиева 152,6 / 18,95 m²,var,var,,https://bina.az/items/3866485,3
Yeni tikili,133 000,AZN,2 560 AZN/m²,"Satılır 2 otaqlı yeni tikili 52 m², Memar Əcəmi m.",Adil Məmmədov küçəsi,11 / 19,52 m²,var,var,,https://bina.az/items/3866494,2
Yeni tikili,145 000,AZN,1 810 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Elmlər Akademiyası m.",A.M.Şərifzadə küçəsi.,13 / 17,80 m²,var,var,var,https://bina.az/items/3866492,2
Yeni tikili,355 000,AZN,2 820 AZN/m²,"Satılır 3 otaqlı yeni tikili 126 m², Şah İsmayıl Xətai m.",Sabit Orucov küç.,19 / 20,126 m²,var,var,,https://bina.az/items/3866487,3
Yeni tikili,172 000,AZN,2 290 AZN/m²,"Satılır 2 otaqlı yeni tikili 75 m², Nəsimi m.",Cavadxan küç,4 / 16,75 m²,var,var,,https://bina.az/items/3866489,2
Köhnə tikili,184 000,AZN,1 670 AZN/m²,"Satılır 4 otaqlı köhnə tikili 110 m², Azadlıq Prospekti m.",Pasha Dadashov küçəsi,9 / 9,110 m²,var,yoxdur,var,https://bina.az/items/3866491,4
Köhnə tikili,98 000,AZN,1 230 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Xətai r.",Polad Həşimov küçəsi,3 / 5,80 m²,var,var,,https://bina.az/items/3673753,3
Köhnə tikili,95 000,AZN,1 900 AZN/m²,"Satılır 2 otaqlı köhnə tikili 50 m², Neftçilər m.",Rüstəm Rüstəmov küçəsi,5 / 5,50 m²,var,var,,https://bina.az/items/3866490,2
Yeni tikili,280 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 141 m², 7-ci mikrorayon q.",Abay Kunbayev küç.,3 / 18,141 m²,var,var,,https://bina.az/items/3724514,3
Yeni tikili,178 000,AZN,1 580 AZN/m²,"Satılır 3 otaqlı yeni tikili 113 m², İnşaatçılar m.",Dadaş Bünyadzadə küç,10 / 12,113 m²,var,var,,https://bina.az/items/3725381,3
Yeni tikili,249 000,AZN,2 260 AZN/m²,"Satılır 2 otaqlı yeni tikili 110 m², Nizami m.",Azadlıq 124,15 / 16,110 m²,var,var,,https://bina.az/items/3866478,2
Yeni tikili,217 000,AZN,1 550 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Neftçilər m.",Naxçıvanski 79 küç,15 / 19,140 m²,var,var,var,https://bina.az/items/3866476,3
Yeni tikili,189 000,AZN,1 890 AZN/m²,"Satılır 3 otaqlı yeni tikili 100 m², Səbail r.",Bibiheybət yolu,5 / 17,100 m²,var,var,,https://bina.az/items/3466784,3
Yeni tikili,214 000,AZN,2 380 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Nəsimi r.",Xan Şuşinski küçəsi,7 / 18,90 m²,var,var,var,https://bina.az/items/3860000,2
Yeni tikili,255 000,AZN,1 760 AZN/m²,"Satılır 3 otaqlı yeni tikili 145 m², Əhmədli m.",Məhəmməd Hadi küçəsi,10 / 18,145 m²,var,var,,https://bina.az/items/3644816,3
Yeni tikili,270 000,AZN,2 080 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², 8 Noyabr m.",Əbdülvahab  Salamzadə  1,8 / 20,130 m²,var,var,,https://bina.az/items/3831861,3
Yeni tikili,195 000,AZN,2 870 AZN/m²,"Satılır 2 otaqlı yeni tikili 68 m², Nəriman Nərimanov m.",Əliyar Əliyev küçəsi,9 / 16,68 m²,var,var,,https://bina.az/items/3842534,2
Yeni tikili,86 000,AZN,1 100 AZN/m²,"Satılır 3 otaqlı yeni tikili 78 m², Hövsan q.",Gənclik küçəsi,2 / 7,78 m²,var,var,var,https://bina.az/items/3866468,3
Yeni tikili,210 000,AZN,1 640 AZN/m²,"Satılır 3 otaqlı yeni tikili 128 m², Nərimanov r.",Əliəşrəf Əlizadə küç 45 su sonasının arxa küç,15 / 17,128 m²,yoxdur,yoxdur,,https://bina.az/items/3866466,3
Yeni tikili,180 000,AZN,2 250 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Əhmədli m.",Məhəmməd hadi 2372 mənzil 9,4 / 18,80 m²,yoxdur,var,var,https://bina.az/items/3866465,2
Yeni tikili,375 000,AZN,2 800 AZN/m²,"Satılır 4 otaqlı yeni tikili 134 m², Nəsimi r.",Səməd Vurğun küç.14,7 / 17,134 m²,var,var,,https://bina.az/items/3866460,4
Yeni tikili,238 000,AZN,2 450 AZN/m²,"Satılır 3 otaqlı yeni tikili 97 m², Binəqədi r.",Ə.Naxçıvani küç.,11 / 16,97 m²,var,var,,https://bina.az/items/3564206,3
Köhnə tikili,85 000,AZN,2 430 AZN/m²,"Satılır 1 otaqlı köhnə tikili 35 m², Bakıxanov q.",Leyla Məmmədbəyova küçəsi,5 / 5,35 m²,var,var,,https://bina.az/items/3798497,1
Yeni tikili,170 000,AZN,2 270 AZN/m²,"Satılır 2 otaqlı yeni tikili 75 m², Qara Qarayev m.",Bəkir Çobanzadə küçəsi,7 / 16,75 m²,yoxdur,var,,https://bina.az/items/3866459,2
Yeni tikili,78 000,AZN,1 770 AZN/m²,"Satılır 1 otaqlı yeni tikili 44 m², Xətai r.",Cavanşir küç.,12 / 12,44 m²,yoxdur,yoxdur,,https://bina.az/items/3833500,1
Yeni tikili,460 000,AZN,1 770 AZN/m²,"Satılır 4 otaqlı yeni tikili 260 m², 28 May m.",Səməd Vurğun küçəsi,3 / 18,260 m²,var,var,var,https://bina.az/items/3817917,4
Köhnə tikili,112 000,AZN,2 490 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Qara Qarayev m.",Qara Qarayev küçəsi,3 / 5,45 m²,var,var,,https://bina.az/items/3823010,2
